f8031d99-11b4-4c8d-bf72-f9c410435fe0.mp4,3,The Gaze is mostly towards the left side mirror,The road is clear ahead on the left lane
e2a3675c-8df1-4efe-b7e3-cc9f217ce581.mp4,0,The Gaze is mostly towards the forward direction ,The road is clear ahead
42789b6d-f5d2-4d32-82bf-f1cb1aba387f.mp4,0,The Gaze is mostly towards the forward direction ,The Ego vehicle follows the traffic ahead 
6bc8c6a5-da5b-4427-96dc-bc1a6b8e3647.mp4,2,The Gaze is mostly towards the front left side ,"A left turn coming ahead, The traffic moves from the left to right side at the intersection , A left turn coming ahead, The Gaze is initially towards the right side and then moves to left side"
9110f33c-3337-49f5-aace-ed761c9acab1.mp4,0,The Gaze is mostly towards the forward direction ,The road is clear ahead
381985eb-3015-4f9e-8ae0-4d62bbaccbd4.mp4,2,The Gaze is mostly towards the front left side ,The Ego vehicle follows the traffic ahead
1f0aa9e2-f6e7-45da-850a-45666cdee18f.mp4,0,The Gaze is mostly towards the forward direction ,The road is clear ahead
2905c5fe-a71e-417e-877d-328a1b6896ef.mp4,4,The Gaze is mostly towards the front right side ,"A right turn coming ahead, The Ego vehicle is nearing an intersection and theres no traffic light "
89e17e81-4a4a-438b-b09b-4961949d4514.mp4,0,The Gaze is mostly towards the traffic ahead,The Ego vehicle follows the traffic ahead 
9bfdc9a2-2272-4024-b854-86987c5da7a9.mp4,2,The Gaze is mostly to the left side ,A left turn coming ahead
770ce8f2-5521-4ca5-a28d-63eb59f3112b.mp4,2,The Gaze is mostly towards the front left side ,"The Ego vehicle follows the traffic ahead, The Ego vehicle is nearing an intersection and traffic light is green "
d5056187-1231-4a8a-933a-65215c6ab6d9.mp4,5,The Gaze is mostly towards the right side mirror,The road is clear ahead on the right lane
0f977ee5-274f-4d58-8cc7-2d9f29ca19f4.mp4,0,The Gaze is mostly towards the forward direction ,The Ego vehicle follows the traffic ahead 
13cb19b8-7d2b-4771-8fa9-2e16de9f2734.mp4,2,The Gaze is mostly towards the front left side ,A left turn coming ahead
d6479033-79eb-4fb9-bf68-0496cefe2d73.mp4,2,The Gaze is mostly towards the front left side ,A left turn coming ahead
e281b473-76d3-46ac-892d-adb8f6e1d5f0.mp4,6,The Gaze is on the left side and slowly changes to right side ,The Ego vehicle joins the traffic moving to the right
e9813505-67cd-4736-8ad8-92076eed24aa.mp4,1,The Gaze is towards the action inducing objects,The vehicle ahead slows down.
dc304850-c251-4fa8-b848-fae7b8d5586c.mp4,2,The Gaze is mostly towards the front left side ,"A left turn coming ahead, The traffic moves from the right to left side at the intersection , A left turn coming ahead, The traffic moves from the right to left side at the intersection "
e91d901a-56a6-4db5-8dcb-390f87d081e8.mp4,4,The Gaze is mostly towards the right side ,"A right turn coming ahead, The Ego vehicle follows the traffic ahead"
29639d42-d099-4ebc-a142-ae622019f028.mp4,3, The Gaze is mostly towards the left side mirror, The Ego vehicle follows the traffic ahead
7b9303a2-c1be-43a1-9aa1-69325714b6d6.mp4,5,The Gaze is towards the front right side,The road is clear ahead on the right lane
bde8b46d-c36f-4163-b837-7961c70dd56f.mp4,0,The Gaze is mostly towards the forward direction ,"The Ego vehicle deviates to avoid slow vehicle/obstacles and moves straight, The road is clear ahead, The Ego vehicle deviates to avoid slow vehicle/obstacles and moves straight, The road is clear ahead"
7bba3001-67fd-4369-a266-1b6935ce3275.mp4,0,The Gaze is mostly towards the traffic ahead,The Ego vehicle follows the traffic ahead 
4792d5bc-8033-48db-8436-686b0d9c0e4f.mp4,2,The Gaze is mostly towards the front left side ,A left turn coming ahead
c10c4cd1-57b7-4cb3-ba51-8efb0bfd5672.mp4,0,The Gaze is mostly towards the forward direction ,The road is clear ahead
2b467e58-1b8a-41bf-8247-852082d97c79.mp4,2,The Gaze is initially towards the right side and then moves to left side,A left turn coming ahead
481f087e-2952-4ede-8463-2d6747535328.mp4,0,The Gaze is mostly towards the forward direction,"The road is clear ahead, The Ego vehicle deviates to avoid slow vehicle/obstacles and moves straight"
c33f69bb-184d-4942-85ba-1c8af03bc739.mp4,3,The Gaze is mostly towards the left side mirror,"The road is clear ahead on the left lane, The Ego vehicle follows the traffic ahead, The road is clear ahead on the left lane, The Ego vehicle follows the traffic ahead"
4ddda9d8-076a-4269-8a7b-438a0f233f85.mp4,2,The Gaze is mostly towards the front left side ,"A left turn coming ahead, The traffic moves from the left to right side at the intersection "
c9c2ed38-6cb8-498b-955c-267c4d1d259b.mp4,1,The Gaze is towards the action inducing objects,The vehicle ahead slows down.
a21eb68b-a25e-4b7e-b0b2-97219b794008.mp4,2,The Gaze is mostly towards the front left side ,A left turn coming ahead
e097cc97-0357-4a85-8d58-bda4171e0764.mp4,5,The Gaze is mostly towards the right side mirror,The road is clear ahead on the right lane
99531052-1d03-4abc-add2-644fc3fd629a.mp4,2,The Gaze is initially towards the right side and then moves to left side,A left turn coming ahead
eb70603c-5922-4e50-b082-60a8197ed2cb.mp4,4,The Gaze is mostly towards the right side ,"A right turn coming ahead, A right turn coming ahead"
ca460300-d7fd-4213-bdc2-ea793ddbee79.mp4,0,The Gaze is mostly towards the traffic ahead,"The Ego vehicle follows the traffic ahead , The Ego vehicle follows the traffic ahead "
8692c48e-28d4-44f6-983f-68cd768fc21a.mp4,2,The Gaze is mostly towards the front left side ,A left turn coming ahead
f9b687a0-56f1-448a-a883-b4d030ae5d03.mp4,0,The Gaze is mostly towards the forward direction ,The Ego vehicle deviates to avoid slow vehicle/obstacles and moves straight 
47630623-70dc-47be-9ba6-c789773f5ff3.mp4,4,The Gaze is mostly towards the front right side ,The Ego vehicle follows the traffic ahead
0fecdd67-d3b5-4894-b014-53ac697ee6a9.mp4,3,The Gaze is mostly towards the left side mirror,The Ego vehicle follows the traffic ahead
0445e940-260f-49f4-84cf-3fe61c6935d8.mp4,3,The Gaze is mostly towards the left side mirror,The road is clear ahead on the left lane
fcc5bac7-87e2-4af7-b4df-f1a8068805b5.mp4,0,The Gaze is mostly towards the forward direction ,"The road is clear ahead, The road is clear ahead"
5032b028-3217-4bea-95b2-f28b8043f9f1.mp4,2,The Gaze is mostly towards the front left side ,A left turn coming ahead
18c0eadb-0c1d-4f9a-b2d2-1853356f113e.mp4,2,The Gaze is mostly towards the front left side ,A left turn coming ahead
d0e5f27d-39eb-4f9f-9e16-4e8277b861cf.mp4,2,The Gaze is mostly towards the front left side ,A left turn coming ahead
dca7c682-3415-4926-b2f3-812639d08b79.mp4,5,The Gaze is mostly towards the right side mirror ,The road is clear ahead on the right lane
6233147d-1a9e-415d-ad42-b17aff9b9873.mp4,5,The Gaze is mostly towards the right side mirror,The Ego vehicle follows the traffic ahead
8510a1ce-da4a-46e9-a8fe-7694dfa583ca.mp4,5,The Gaze is mostly towards the right side mirror,The road is clear ahead on the right lane
1cf31b3b-b3f7-4f1b-8af6-b82045707e93.mp4,0,The Gaze is mostly towards the forward direction ,The road is clear ahead
830af93b-5cdb-43ba-8a54-d3dbe5b78fa2.mp4,0,The Gaze is mostly towards the traffic ahead,"The Ego vehicle is nearing an intersection and theres no traffic light , The Ego vehicle follows the traffic ahead "
d3b96f7e-ad5b-4e37-bdeb-9c1806209740.mp4,1,The Gaze is towards the action inducing objects,The vehicle ahead slows down.
a7ea9ce6-084d-472e-9a79-1b9869e56308.mp4,0,The Gaze is mostly towards the forward direction ,"The Ego vehicle deviates to avoid slow vehicle/obstacles and moves straight, The Ego vehicle follows the traffic ahead , The Ego vehicle deviates to avoid slow vehicle/obstacles and moves straight"
011b116c-0c3b-4b4b-93e6-9f25fd130e94.mp4,5,The Gaze is mostly towards the right side mirror,The Ego vehicle follows the traffic ahead
29d015a8-ec37-42b6-b48e-47e1eda7d7f3.mp4,0,The Gaze is mostly towards the forward direction ,The Ego vehicle follows the traffic ahead 
81c717f5-d373-46c7-a011-bb751192941a.mp4,0,The Gaze is mostly towards the forward direction ,The Ego vehicle follows the traffic ahead 
cf65b58f-70f3-4ecf-8a62-20443cb79010.mp4,0,The Gaze is mostly towards the traffic ahead,The Ego vehicle follows the traffic ahead 
cff56654-8c30-4ea2-8550-11d82b33f485.mp4,0,The Gaze is mostly towards the forward direction ,The road is clear ahead
587347cb-b88e-404a-9bef-907f0fe1a20d.mp4,3,The Gaze is mostly towards the left side mirror,No Speeding vehicle on the left lane is coming from the rear left side
a049940e-22e6-4236-a8d5-895d0c8e4a8f.mp4,6,The Gaze is on the left side and slowly changes to right side ,"The Ego vehicle joins the traffic moving to the right, The Ego vehicle follows the traffic ahead"
fa7201cf-68f7-4ce1-b4de-8f2e65f78a53.mp4,6,The Gaze is on the left side and slowly changes to right side ,"The Ego vehicle follows the traffic ahead, The Ego vehicle joins the traffic moving to the right"
9477f62e-5bd2-479f-950a-377fc47529a7.mp4,2,The Gaze is mostly towards the front left side ,A left turn coming ahead
b40ed853-2316-4f39-af8b-b9720ae41314.mp4,0,The Gaze is mostly towards the traffic ahead,The Ego vehicle follows the traffic ahead 
f2fa7974-1451-436c-a52d-14cfcca4a54d.mp4,2,The Gaze is mostly towards the front left side ,A left turn coming ahead
1ece1980-b7ce-4be1-a499-8f17df391ae1.mp4,6,The Gaze is on the left side and slowly changes to right side ,The Ego vehicle joins the traffic moving to the right
e9767d79-5f6b-4a71-b544-350073fd298e.mp4,0,The Gaze is mostly towards the traffic ahead,"The Ego vehicle follows the traffic ahead , The Ego vehicle follows the traffic ahead "
5a1afad4-6542-49db-8107-f8dda83823c7.mp4,5,The Gaze is mostly towards the right side mirror,The road is clear ahead on the right lane
2d91e264-c3c6-4f6e-8ee9-2f2c69eeeacf.mp4,4,The Gaze is initially towards left side and then moves to the right side ,The traffic moves from the left to right side at the intersection 
b80414d8-2dd5-4c43-afd7-7664fdf19468.mp4,0,The Gaze is mostly towards the forward direction ,The road is clear ahead
23cf03a8-0216-4c07-aa12-31bf6997a396.mp4,2,The Gaze is initially towards the right side and then moves to left side,"A left turn coming ahead, The Ego vehicle follows the traffic ahead"
3400200a-79cb-4ea1-9f06-0b9f2438d1b5.mp4,1,The Gaze is towards the action inducing objects,"The vehicle ahead slows down., The Ego vehicle is nearing an intersection and traffic light is red"
eb274d5a-6ff8-42eb-8941-4f0bff0479d7.mp4,0,The Gaze is mostly towards the forward direction ,The Ego vehicle follows the traffic ahead 
27e3ba24-3f78-4199-bb5f-863ea3578fab.mp4,1,The Gaze is towards the action inducing objects,The vehicle ahead slows down.
ad9d4e70-6cd5-44f3-86d8-5441c6fdc8c3.mp4,2,The Gaze is mostly towards the front left side ,A left turn coming ahead
6ab0cd26-635a-4590-b0ac-13904843f832.mp4,2,The Gaze is initially towards the right side and then moves to left side,"A left turn coming ahead, The Ego vehicle follows the traffic ahead, The traffic moves from the right to left side at the intersection "
84b33025-5a19-43eb-b0b6-03fbe2c8c2ae.mp4,1,The Gaze is towards the action inducing objects,The vehicle ahead slows down.
f3d00045-4120-4e95-a0a6-44e261889d2a.mp4,5,The Gaze is mostly towards the right side mirror,The Ego vehicle follows the traffic ahead
02e94758-36ff-4a20-96a6-103555105e84.mp4,5,The Gaze is mostly towards the right side mirror,"The road is clear ahead on the right lane, The road is clear ahead on the right lane"
4e318af5-42bc-4888-9012-e77837990523.mp4,0,The Gaze is mostly towards the traffic ahead,The Ego vehicle follows the traffic ahead 
3b4d77f1-fa94-41fd-b2d4-7f1488a3140f.mp4,5,The Gaze is mostly towards the right side mirror,The Ego vehicle follows the traffic ahead
64294e07-de14-4092-8e85-2fe840d27691.mp4,0,The Gaze is mostly towards the forward direction ,The Ego vehicle follows the traffic ahead 
72c039d6-2543-45c4-9d56-3688fd9d94d3.mp4,2,The Gaze is mostly towards the front left side ,A left turn coming ahead
b77b4bb7-2331-49ae-8e61-1c07305d2bba.mp4,6,The Gaze is towards the right side mirror ,The Ego vehicle joins the traffic moving to the right
fb126ed5-ac4b-43a6-a916-6a2a94481e53.mp4,6,The Gaze is on the left side and slowly changes to right side ,"The Ego vehicle joins the traffic moving to the right, The Ego vehicle joins the traffic moving to the right"
6161f9f6-3543-4ae3-a330-f41b97fe92b1.mp4,0,The Gaze is mostly towards the forward direction ,The Ego vehicle follows the traffic ahead 
e9ab4463-d211-4a1d-a72b-59d1fa484ec1.mp4,5,The Gaze is mostly towards the right side mirror,"The road is clear ahead on the right lane, The road is clear ahead on the right lane"
82c6ab8f-1a86-4d66-9d8a-839493b2cf70.mp4,0,The Gaze is mostly towards the forward direction ,The road is clear ahead
44c3ee84-f7d9-4271-a013-fa849a164fd1.mp4,4,The Gaze is initially towards left side and then moves to the right side ,A right turn coming ahead
fa4e458e-4f59-4db9-9225-9a3edddc0f78.mp4,2,The Gaze is mostly towards the front left side ,A left turn coming ahead
60db5013-e953-4548-ab08-fff7c7dc2184.mp4,3,The Gaze is mostly towards the left side mirror,The Ego vehicle follows the traffic ahead
35b9c52c-c8e9-4298-92cd-affee09a2f71.mp4,6,The Gaze is on the left side and slowly changes to right side ,The Ego vehicle joins the traffic moving to the right
8630f29d-fc4d-478e-8ce0-9ba87a2952de.mp4,1,The Gaze is towards the action inducing objects,"The vehicle ahead slows down., Pedestrian/Vehicle cutting in the path ahead"
13d19041-cfe1-4c23-95e9-52d99a591b33.mp4,5,The Gaze is mostly towards the right side mirror,The Ego vehicle follows the traffic ahead
90374bac-79da-4838-866e-e92add77d73b.mp4,2,The Gaze is mostly towards the front left side ,"A left turn coming ahead, The traffic moves from the right to left side at the intersection "
c07723c0-cebd-4c41-b7eb-17a21d870abd.mp4,5,The Gaze is mostly towards the right side mirror,"The road is clear ahead on the right lane, The road is clear ahead on the right lane"
4789e7d0-77fb-47a4-9526-68c9a06562f4.mp4,1,The Gaze is towards the action inducing objects,"The vehicle ahead slows down., Pedestrian/Vehicle cutting in the path ahead"
911246ae-de03-4cf8-aec1-3fbabcf4a563.mp4,4,The Gaze is mostly towards the right side ,"A right turn coming ahead, The traffic moves from the right to left side at the intersection "
42af8ceb-6b8c-4567-957b-edea8697f4dd.mp4,2,The Gaze is mostly towards the front left side ,A left turn coming ahead
2e7e056f-a7ed-40bc-8479-7861600a63fe.mp4,0,The Gaze is mostly towards the forward direction ,The Ego vehicle follows the traffic ahead 
eacf8957-7af1-49dc-8b18-cc0084063b62.mp4,4,The Gaze is initially towards left side and then moves to the right side ,"A right turn coming ahead, The traffic moves from the left to right side at the intersection , The traffic moves from the right to left side at the intersection "
65aca77a-30f7-4b05-9dbf-155e5587dcf5.mp4,1,The Gaze is towards the action inducing objects,The vehicle ahead slows down.
60c986cd-14e3-4737-bec9-8d6470ba27be.mp4,4,The Gaze is mostly towards the front right side ,A right turn coming ahead
e6dca2cd-c1c3-44f4-bba8-d17fee56d2b2.mp4,1,The Gaze is towards the action inducing objects,The Ego vehicle is nearing an intersection and traffic light is red
a9ebbed4-7780-494b-8ba9-a1729c30ac8c.mp4,1,The Gaze is towards the action inducing objects,"Pedestrian/Vehicle cutting in the path ahead, The vehicle ahead slows down."
10fb2328-2bb0-4090-876a-6ff4bd749bae.mp4,1,The Gaze is towards the action inducing objects,The traffic moves from the right to left side at the intersection 
9b1aa882-0e2a-46e7-9d56-62cda828ca25.mp4,3,The Gaze is towards the front left side,The road is clear ahead on the left lane
487663b3-505c-41ed-894c-e49693388349.mp4,1,The Gaze is towards the action inducing objects,"The vehicle ahead slows down., Pedestrian/Vehicle cutting in the path ahead"
c2d6d882-7679-474e-9997-8ebbe681d1fa.mp4,0,The Gaze is mostly towards the forward direction ,The Ego vehicle follows the traffic ahead 
61ab59ec-4db1-48b0-b8e8-45df034f39c6.mp4,0,The Gaze is mostly towards the forward direction ,The Ego vehicle follows the traffic ahead 
c945ac8d-485f-4035-851d-6cbbaf8b1fd1.mp4,5,The Gaze is mostly towards the right side mirror,"The road is clear ahead on the right lane, No Speeding vehicle on the right lane is coming from the rear right side"
584b66d1-96af-4c95-a25a-2ca1df9d5ec9.mp4,1,The Gaze is towards the action inducing objects,Pedestrian/Vehicle cutting in the path ahead
42e3b9b2-27e2-44d1-a3dd-3d0fd8893c42.mp4,2,The Gaze is initially towards the right side and then moves to left side,"A left turn coming ahead, The traffic moves from the right to left side at the intersection "
65ce9aa8-66d2-4fb6-a6a7-356ce9021a1f.mp4,0,The Gaze is mostly towards the forward direction ,The road is clear ahead
06d7de7c-e0ff-438b-9bb7-f060ec4a5c17.mp4,3,The Gaze is mostly towards the left side mirror,"The Ego vehicle follows the traffic ahead, The Ego vehicle follows the traffic ahead"
baee7edb-87ff-46e4-ac39-f4bbebd9d424.mp4,3,The Gaze is mostly towards the left side mirror,The road is clear ahead on the left lane
86604bba-bd1c-4981-9fa3-8a2fc8ea3bb0.mp4,0,The Gaze is mostly towards the forward direction ," The road is clear ahead, The Ego vehicle deviates to avoid slow vehicle/obstacles and moves straight "
5c8b745c-64a5-4514-9937-ae930e1802c6.mp4,2,The Gaze is mostly towards the front left side ,"A left turn coming ahead, The Ego vehicle is nearing an intersection and theres no traffic light "
f855d4f5-cb94-4ac3-bca2-7839040dbd37.mp4,5,The Gaze is mostly towards the right side mirror,"The road is clear ahead on the right lane, The Ego vehicle follows the traffic ahead"
f37e07f4-de9e-4a10-9145-e6515f98b2c1.mp4,3,The Gaze is mostly towards the left side mirror,"The Ego vehicle follows the traffic ahead, No Speeding vehicle on the left lane is coming from the rear left side"
5875453d-2b41-4d6a-b8e0-cac6997bbe26.mp4,2,The Gaze is mostly towards the front left side  ,A left turn coming ahead
4ced9f5d-72b7-40e7-b03b-80201752af2c.mp4,2,The Gaze is initially towards the right side and then moves to left side,"A left turn coming ahead, The Ego vehicle follows the traffic ahead, The traffic moves from the right to left side at the intersection "
8a6eb92c-9b35-41ad-b466-54604c47dd84.mp4,1,The Gaze is towards the action inducing objects,The Ego vehicle is nearing an intersection and traffic light is red
07a36f85-a29b-47c9-8edd-ce7f9cd9155e.mp4,0,The Gaze is mostly towards the forward direction ,The road is clear ahead
483c5063-2a14-45e6-baa5-d1213e433c73.mp4,4,The Gaze is mostly towards the front right side ,A right turn coming ahead
c3d2776a-24a8-4563-ac90-5ddd56cb4c50.mp4,0,The Gaze is mostly towards the traffic ahead,The Ego vehicle is nearing an intersection and theres no traffic light  
aff1b6be-88cd-46a5-ae39-edd021cadb47.mp4,2,The Gaze is mostly towards the front left side ,A left turn coming ahead
b96fba25-92d6-4be3-b87d-b2f882a3baaf.mp4,4,The Gaze is initially towards left side and then moves to the right side ,"The Ego vehicle follows the traffic ahead, A right turn coming ahead"
5d7b4f4c-47aa-4c27-b3a7-342ead60f289.mp4,0,The Gaze is mostly towards the traffic ahead,"The Ego vehicle follows the traffic ahead , The Ego vehicle deviates to avoid slow vehicle/obstacles and moves straight"
e208b81d-3141-473c-8703-575a2d5f723d.mp4,4,The Gaze is mostly towards the front right side ,"The traffic moves from the left to right side at the intersection , The traffic moves from the right to left side at the intersection "
eddd830c-ce94-44a4-8a81-e9a99d0db40c.mp4,2,The Gaze is mostly to the left side ,A left turn coming ahead
47282c2e-dbd5-4c6e-92ad-ba9f7a5680c8.mp4,0,The Gaze is mostly towards the forward direction ,The Ego vehicle follows the traffic ahead 
8bf9c466-86c7-4b9d-b1a3-d2d893c63573.mp4,0,The Gaze is mostly towards the forward direction ,The Ego vehicle follows the traffic ahead 
98249b55-f9ad-4388-85ed-5d7708c77fc7.mp4,0,The Gaze is mostly towards the forward direction ,The Ego vehicle follows the traffic ahead 
e0f991a6-85f1-474b-9250-7778bc46f584.mp4,5,The Gaze is mostly towards the right side mirror,The Ego vehicle follows the traffic ahead
e5580445-9505-438d-a437-58799551c2e7.mp4,1,The Gaze is towards the action inducing objects,The vehicle ahead slows down.
f99ab71d-35c8-4761-83a2-e7d74f0b9581.mp4,5,The Gaze is towards the front right side,"The road is clear ahead on the right lane, The Ego vehicle follows the traffic ahead, The road is clear ahead on the right lane, The Ego vehicle follows the traffic ahead"
bdd1ca8e-185b-41f1-848f-bf9b9979950a.mp4,0,The Gaze is mostly towards the forward direction ,"The Ego vehicle follows the traffic ahead , The Ego vehicle follows the traffic ahead "
3496ed85-02a4-4864-96ef-01d7ceae5cd4.mp4,0,The Gaze is mostly towards the forward direction ,The road is clear ahead
d879a83a-7072-4d0e-8252-8f33b8620038.mp4,2,The Gaze is mostly towards the front left side ,"A left turn coming ahead, The traffic moves from the left to right side at the intersection "
0977cc4a-e436-48aa-aa8c-1f3bf3ca57ce.mp4,2,The Gaze is mostly towards the front left side ,"A left turn coming ahead, A left turn coming ahead, A left turn coming ahead"
edf1996b-6d26-4bff-bec5-df804c3170e2.mp4,1,The Gaze is towards the action inducing objects ,"The Ego vehicle follows the traffic ahead , The Ego vehicle follows the traffic ahead "
cc71ec98-ec0b-4736-b568-326337a36a6f.mp4,6,The Gaze is towards the right side mirror,"The Ego vehicle follows the traffic ahead, The Ego vehicle joins the traffic moving to the right"
194027c4-89c4-4574-95a0-506d3a1a7565.mp4,1,The Gaze is towards the action inducing objects,"The vehicle ahead slows down., Pedestrian/Vehicle cutting in the path ahead"
2d0347da-575b-462b-86ee-a83e114acec2.mp4,0,The Gaze is mostly towards the traffic ahead ,The Ego vehicle follows the traffic ahead 
36f03069-9925-4322-91fb-6c5e1d8b6695.mp4,2,The Gaze is initially towards the right side and then moves to left side,"A left turn coming ahead, The Ego vehicle is nearing an intersection and theres no traffic light , A left turn coming ahead, The Ego vehicle follows the traffic ahead"
72d10288-2ee3-4990-ad02-3c1e49fe5716.mp4,0,The Gaze is mostly towards the forward direction ,"The Ego vehicle is nearing an intersection and theres no traffic light , The road is clear ahead"
fcca0597-7277-4fa2-bf43-147eafc0a2c9.mp4,1,The Gaze is towards the action inducing objects,The vehicle ahead slows down.
b683aac5-4464-465a-99e1-0a6314398ce0.mp4,1,The Gaze is towards the action inducing objects,"The vehicle ahead slows down., The Ego vehicle is nearing an intersection and traffic light is red"
10dea92c-51fe-4118-aadd-ac573b9f245d.mp4,2, The Gaze is initially towards the right side and then moves to left side,"The Ego vehicle is nearing an intersection and theres no traffic light , The traffic moves from the left to right side at the intersection "
1fa5fd8b-96c2-4ba6-9558-4ca93dc4ef86.mp4,3,The Gaze is mostly towards the left side mirror,The Ego vehicle follows the traffic ahead
0dc3018b-569b-45c5-9f97-584782b0e508.mp4,0,The Gaze is mostly towards the forward direction ,The Ego vehicle follows the traffic ahead 
5afac323-4628-45a1-b2f7-9616155f72a1.mp4,4,The Gaze is mostly towards the front right side  ,A right turn coming ahead
8a314cb3-2d5c-4946-91bf-01e9b678b3c7.mp4,3,The Gaze is towards the front left side,"The road is clear ahead on the left lane, The road is clear ahead on the left lane"
c45c3928-f69d-4c67-848d-7a65ff32813f.mp4,2,The Gaze is initially towards the right side and then moves to left side,"A left turn coming ahead, The traffic moves from the left to right side at the intersection , The traffic moves from the right to left side at the intersection "
e1bc67be-2f96-469b-bafb-93798ec6d78b.mp4,2,The Gaze is mostly towards the front left side ,"A left turn coming ahead, The Ego vehicle is nearing an intersection and theres no traffic light "
fa036e11-0726-46b0-86fe-28fbf437c691.mp4,5,The Gaze is mostly towards the right side mirror,The Ego vehicle follows the traffic ahead
2e3c68ef-945c-4fcb-8516-e50d982cb968.mp4,4, The Gaze is mostly towards the front right side , The traffic moves from the left to right side at the intersection
da937775-2998-4d0d-9eba-576d20e09795.mp4,4,The Gaze is mostly towards the right side ,A right turn coming ahead
545fd3be-4db8-478d-ab57-ecfb9a9bafdf.mp4,3,The Gaze is mostly towards the left side mirror,The road is clear ahead on the left lane
fc72ee2b-2e8c-4c66-8822-1e6542a864bd.mp4,0,The Gaze is mostly towards the traffic ahead,The Ego vehicle follows the traffic ahead 
985c5a44-8eca-42c2-97fc-75de268329c7.mp4,0,The Gaze is mostly towards the traffic ahead,The Ego vehicle is nearing an Intersection and traffic light is green
1886e9e2-c055-4b51-a497-fab3ad87cdbe.mp4,0, The Gaze is mostly towards the forward direction , The Ego vehicle follows the traffic ahead 
7d6bb809-5e46-463a-9ec3-e86dac0f16b1.mp4,0,The Gaze is mostly towards the traffic ahead,The Ego vehicle follows the traffic ahead 
87e28001-6e53-400d-90e1-b34257237a47.mp4,4,The Gaze is initially towards left side and then moves to the right side ,A right turn coming ahead
b547cf62-b691-478a-bdda-e349d542d56a.mp4,0,The Gaze is mostly towards the traffic ahead,"The Ego vehicle follows the traffic ahead , The Ego vehicle follows the traffic ahead "
ebbfb6e2-405e-4cb9-98fe-8fee5575b64f.mp4,2,The Gaze is initially towards the right side and then moves to left side,"A left turn coming ahead, The traffic moves from the right to left side at the intersection , A left turn coming ahead, The traffic moves from the right to left side at the intersection "
487458b5-b9d0-46a1-bba6-ea40dbf5f87b.mp4,0,The Gaze is mostly towards the forward direction ,The road is clear ahead
454b053b-f78e-427c-8fef-b43aae786d0a.mp4,2,The Gaze is mostly to the left side ,A left turn coming ahead
9046ff99-5b4c-4886-94ab-4cf0d688f006.mp4,2,The Gaze is mostly towards the front left side ,"A left turn coming ahead, The traffic moves from the right to left side at the intersection "
77e68416-4648-430f-8e4b-3c51120c742a.mp4,2,The Gaze is mostly towards the front left side ,The Ego vehicle follows the traffic ahead
240890bc-8241-4893-af8c-2dc9cc1346cd.mp4,0,The Gaze is mostly towards the forward direction ,The road is clear ahead
4b10daf3-e706-42b7-9410-9d951b450e59.mp4,0,The Gaze is mostly towards the forward direction ,The road is clear ahead
37d8d912-94a7-4649-b76b-5fe0305449da.mp4,0,The Gaze is mostly towards the forward direction ,"The Ego vehicle is nearing an intersection and theres no traffic light , The road is clear ahead"
de6073da-2c6d-4f12-9e98-3bed4d3cc9c5.mp4,2,The Gaze is mostly towards the front left side ,A left turn coming ahead
